Player,Games Played,Starts,Subbed off,Minutes Played,Passes,Passing Acc,Long Passes,Long Pass Acc,Pass per 90,Forward Passes,Backward Passes,Left Pass,Right Pass,Passing Acc Opponents Half,Passing Acc Own Half,Assists,Key Passes,Crosses,Crossing Acc,Shots,Shots on Target,Goals,Right Foot Goals,Left Foot Goals,Heading Goals,Other,Goals In Box,Goals Out Box,Free Kick Goals,Conversion Rate,Mins Per Goal,Clears,Blocks,Interceptions,Tackles,Tackles Won,Duels,Duels Won,Air Duels,Air Duels Won,Yellow Cards,Red Cards,Fouls Won,Fouls Conceded,Goals Conceded,Shot At,Saves,Save Rate,Clean Sheets,Catches,Punches,Drops,Penalties Saved,Clearances,Team,Subbed on
Sean Lewis,4.0,4.0,1.0,332.0,118.0,68.6,74.0,50.0,32.0,74.0,0.0,27.0,17.0,44.6,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,62.5,0.0,2.0,0.0,0.0,1.0,1.0,Tulsa Roughnecks FC,0.0
Tobenna Uzo,3.0,0.0,0.0,118.0,37.0,67.6,0.0,0.0,28.2,11.0,10.0,9.0,7.0,60.0,100.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,36.0,19.0,23.0,13.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tulsa Roughnecks FC,3.0
Austin Yearwood,2.0,2.0,1.0,135.0,57.0,68.4,9.0,33.3,38.0,24.0,10.0,17.0,6.0,56.5,72.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,9.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,0.0
Christopher Wehan,6.0,5.0,1.0,453.0,122.0,77.0,7.0,85.7,24.2,26.0,32.0,33.0,31.0,61.3,85.7,3.0,11.0,5.0,40.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.1,453.0,2.0,0.0,2.0,6.0,4.0,37.0,17.0,8.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,1.0
Cody Mizell,9.0,9.0,0.0,810.0,233.0,43.8,183.0,29.0,25.9,199.0,0.0,22.0,12.0,27.8,80.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,0.0
David Estrada,9.0,8.0,1.0,717.0,282.0,84.0,10.0,40.0,35.4,61.0,99.0,88.0,34.0,76.4,88.8,1.0,9.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,8.0,12.0,6.0,86.0,31.0,17.0,6.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,1.0
Devon Sandoval,6.0,3.0,2.0,285.0,82.0,65.9,5.0,0.0,25.9,20.0,30.0,18.0,14.0,60.3,84.2,1.0,4.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,50.0,142.5,1.0,1.0,0.0,3.0,3.0,60.0,23.0,38.0,18.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,3.0
Josh Suggs,9.0,9.0,0.0,810.0,295.0,77.3,56.0,41.1,32.8,120.0,52.0,39.0,84.0,63.7,87.2,2.0,14.0,14.0,21.4,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,810.0,30.0,2.0,17.0,18.0,11.0,72.0,38.0,16.0,8.0,2.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,0.0
Joshua Goss,2.0,0.0,0.0,20.0,5.0,80.0,0.0,0.0,22.5,2.0,0.0,1.0,2.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,2.0
Juan Guzmán,8.0,8.0,2.0,686.0,476.0,91.6,40.0,67.5,62.4,142.0,107.0,127.0,100.0,84.7,95.3,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.0,13.0,6.0,61.0,23.0,5.0,4.0,1.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,0.0
Justin Schmidt,8.0,8.0,0.0,720.0,349.0,79.1,75.0,42.7,43.6,183.0,18.0,47.0,101.0,59.3,92.3,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,9.0,3.0,2.0,72.0,48.0,48.0,34.0,1.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,0.0
Kenny Akamatsu,2.0,1.0,1.0,83.0,28.0,82.1,2.0,50.0,30.4,6.0,13.0,6.0,3.0,71.4,100.0,0.0,1.0,2.0,50.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,1.0
Kevaughn Frater,8.0,7.0,4.0,579.0,163.0,72.4,7.0,57.1,25.3,52.0,44.0,39.0,28.0,64.8,92.5,1.0,10.0,2.0,0.0,21.0,12.0,7.0,2.0,3.0,2.0,0.0,6.0,1.0,0.0,33.3,82.7,3.0,0.0,2.0,8.0,7.0,128.0,50.0,47.0,14.0,4.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,1.0
Manny Padilla,8.0,7.0,1.0,655.0,283.0,74.2,47.0,34.0,38.9,136.0,51.0,76.0,20.0,57.4,85.6,2.0,7.0,18.0,22.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,8.0,17.0,12.0,60.0,36.0,8.0,8.0,2.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,1.0
Rashid Tetteh,8.0,7.0,0.0,679.0,341.0,79.8,83.0,45.8,45.2,150.0,11.0,116.0,64.0,58.1,89.4,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,9.0,9.0,6.0,40.0,27.0,24.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,1.0
Ryan Williams,6.0,5.0,2.0,432.0,133.0,81.2,6.0,50.0,27.7,29.0,38.0,40.0,26.0,77.9,85.4,1.0,7.0,1.0,0.0,9.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.1,432.0,6.0,1.0,3.0,8.0,4.0,57.0,16.0,15.0,4.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,1.0
Saalih Muhammad,7.0,5.0,2.0,474.0,211.0,77.7,24.0,33.3,40.1,69.0,38.0,43.0,61.0,69.2,85.6,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,9.0,15.0,9.0,70.0,37.0,10.0,6.0,2.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,2.0
Sam Hamilton,5.0,2.0,1.0,205.0,131.0,87.8,11.0,63.6,57.5,52.0,6.0,38.0,35.0,75.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,3.0,28.0,18.0,15.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,3.0
Santi Moar,9.0,9.0,4.0,778.0,272.0,77.6,23.0,69.6,31.5,65.0,67.0,26.0,114.0,66.3,89.4,1.0,11.0,16.0,18.8,22.0,16.0,7.0,4.0,2.0,1.0,0.0,6.0,1.0,0.0,31.8,111.1,8.0,1.0,12.0,18.0,12.0,140.0,64.0,10.0,5.0,3.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,0.0
Tommy Madden,6.0,1.0,0.0,132.0,55.0,74.5,4.0,0.0,37.5,24.0,11.0,6.0,14.0,80.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,13.0,5.0,6.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,5.0
Toni Soler,6.0,3.0,3.0,257.0,166.0,82.5,14.0,64.3,58.1,68.0,33.0,31.0,34.0,71.1,94.8,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,16.0,11.0,49.0,24.0,10.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Mexico United,3.0
Alex Cooper,7.0,7.0,2.0,585.0,185.0,76.2,29.0,27.6,28.5,77.0,45.0,9.0,54.0,64.9,79.7,1.0,7.0,25.0,28.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,14.0,9.0,5.0,29.0,18.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,0.0
Arun Basuljevic,7.0,7.0,1.0,628.0,246.0,87.4,16.0,56.3,35.3,54.0,78.0,47.0,67.0,85.4,90.9,0.0,6.0,0.0,0.0,11.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,18.2,314.0,1.0,0.0,1.0,4.0,2.0,38.0,14.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,0.0
C.J. Cochran,7.0,7.0,0.0,630.0,222.0,53.2,170.0,40.0,31.7,178.0,0.0,21.0,23.0,40.3,76.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,9.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,0.0
Christian Chaney,5.0,3.0,3.0,275.0,54.0,59.3,4.0,50.0,17.7,12.0,17.0,12.0,13.0,51.3,80.0,0.0,2.0,0.0,0.0,10.0,7.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,30.0,91.7,0.0,3.0,1.0,4.0,2.0,63.0,22.0,39.0,11.0,1.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,2.0
Diego Casillas,4.0,0.0,0.0,99.0,21.0,71.4,1.0,0.0,19.1,6.0,5.0,9.0,1.0,58.8,100.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,4.0
Elijah Martin,6.0,3.0,1.0,318.0,107.0,82.2,13.0,46.2,30.3,39.0,29.0,21.0,18.0,74.6,85.4,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,11.0,12.0,6.0,51.0,28.0,11.0,4.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,3.0
Emir Alihodzic,5.0,4.0,1.0,342.0,138.0,78.3,21.0,57.1,36.3,52.0,15.0,31.0,40.0,70.9,83.3,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,13.0,8.0,41.0,23.0,6.0,4.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,1.0
Hiroki Kurimoto,2.0,1.0,0.0,91.0,40.0,85.0,4.0,50.0,39.6,9.0,9.0,16.0,6.0,72.7,100.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,1.0
Jackson -,7.0,7.0,3.0,554.0,146.0,65.8,14.0,21.4,23.7,54.0,18.0,50.0,24.0,62.8,72.7,4.0,12.0,8.0,50.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.5,554.0,1.0,3.0,6.0,13.0,10.0,92.0,48.0,13.0,1.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,0.0
Jaime Chávez,4.0,4.0,4.0,271.0,74.0,67.6,1.0,100.0,24.6,20.0,19.0,15.0,20.0,62.5,78.9,0.0,2.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.5,271.0,1.0,0.0,1.0,4.0,3.0,59.0,34.0,47.0,27.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,0.0
Jemal Johnson,7.0,6.0,3.0,505.0,139.0,75.5,15.0,60.0,24.8,30.0,44.0,20.0,45.0,61.5,86.3,0.0,3.0,7.0,14.3,13.0,8.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,23.1,168.3,4.0,0.0,5.0,4.0,4.0,34.0,16.0,11.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,1.0
Juan Pablo Caffa,6.0,6.0,3.0,491.0,265.0,80.4,55.0,60.0,48.6,86.0,62.0,68.0,49.0,67.6,93.7,2.0,13.0,11.0,45.5,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,14.3,491.0,3.0,3.0,1.0,1.0,1.0,31.0,16.0,6.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,0.0
Michael Daly,7.0,7.0,0.0,630.0,254.0,74.0,63.0,46.0,36.3,146.0,11.0,66.0,31.0,59.6,82.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,7.0,7.0,5.0,56.0,28.0,36.0,15.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,0.0
Qudus Lawal,5.0,0.0,0.0,84.0,23.0,60.9,0.0,0.0,24.6,4.0,8.0,4.0,7.0,60.0,66.7,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,13.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,5.0
Ramón Del Campo,7.0,7.0,0.0,630.0,284.0,73.9,68.0,45.6,40.6,124.0,27.0,52.0,81.0,57.0,83.2,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,13.0,9.0,8.0,76.0,56.0,49.0,37.0,1.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,0.0
Renato Bustamante,2.0,0.0,0.0,9.0,4.0,75.0,0.0,0.0,40.0,2.0,1.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,2.0
Seth Moses,5.0,4.0,0.0,354.0,143.0,84.6,21.0,66.7,36.4,48.0,17.0,36.0,42.0,84.6,84.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,12.0,9.0,48.0,19.0,4.0,2.0,2.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,1.0
Zachary Ellis-Hayden,5.0,4.0,0.0,383.0,112.0,81.3,18.0,44.4,26.3,41.0,29.0,36.0,6.0,68.5,83.0,0.0,2.0,14.0,21.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,8.0,4.0,48.0,30.0,13.0,8.0,1.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fresno FC,1.0
Alejandro Fuenmayor,2.0,2.0,0.0,180.0,129.0,86.8,32.0,71.9,64.5,52.0,5.0,56.0,16.0,83.3,88.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Andrew Samuels,6.0,6.0,1.0,515.0,199.0,77.4,22.0,36.4,34.8,112.0,27.0,51.0,9.0,70.8,80.0,1.0,2.0,11.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,9.0,4.0,52.0,31.0,14.0,10.0,1.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Andrés Arcila,2.0,0.0,0.0,69.0,39.0,79.5,4.0,50.0,50.9,12.0,8.0,8.0,11.0,68.6,87.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,2.0
Ben Willis,1.0,1.0,0.0,90.0,21.0,57.1,13.0,30.8,21.0,10.0,0.0,2.0,9.0,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Brad Dunwell,3.0,3.0,1.0,251.0,175.0,86.3,11.0,72.7,62.7,56.0,27.0,53.0,39.0,82.3,88.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,27.0,10.0,7.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Camilo Monroy,5.0,3.0,2.0,272.0,90.0,77.8,5.0,40.0,29.8,29.0,20.0,11.0,30.0,80.8,65.0,1.0,7.0,1.0,100.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,44.0,24.0,4.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,2.0
Carlos Small,6.0,4.0,2.0,335.0,80.0,61.3,1.0,100.0,21.5,18.0,23.0,17.0,22.0,45.3,95.2,0.0,1.0,5.0,0.0,13.0,8.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,23.1,111.7,2.0,1.0,0.0,2.0,2.0,42.0,16.0,17.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,2.0
Chris Duvall,2.0,2.0,0.0,180.0,90.0,84.4,9.0,22.2,45.0,30.0,27.0,31.0,2.0,72.1,90.4,0.0,0.0,5.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,4.0,18.0,8.0,5.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Conor Donovan,3.0,3.0,0.0,269.0,116.0,86.2,14.0,28.6,38.8,39.0,13.0,33.0,31.0,54.2,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,4.0,3.0,18.0,9.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
David Cabrera,1.0,1.0,1.0,68.0,24.0,91.7,0.0,0.0,31.8,9.0,3.0,8.0,4.0,100.0,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Erik McCue,1.0,1.0,1.0,88.0,33.0,78.8,5.0,40.0,33.8,18.0,0.0,10.0,5.0,61.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,11.0,6.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Héctor Copete,2.0,1.0,1.0,86.0,39.0,76.9,6.0,50.0,40.8,14.0,5.0,11.0,9.0,65.0,90.0,0.0,1.0,1.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,17.0,10.0,11.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,1.0
Isidro Martinez,9.0,8.0,0.0,742.0,332.0,74.1,50.0,54.0,40.3,132.0,42.0,82.0,76.0,61.3,86.6,3.0,19.0,13.0,30.8,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,742.0,3.0,3.0,7.0,13.0,7.0,61.0,34.0,18.0,8.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,1.0
Jesús Enríquez,8.0,7.0,0.0,651.0,230.0,83.0,16.0,37.5,31.8,58.0,63.0,32.0,77.0,78.5,80.6,1.0,14.0,14.0,14.3,15.0,5.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,13.3,325.5,1.0,0.0,5.0,7.0,3.0,101.0,42.0,12.0,6.0,1.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,1.0
Juan Cabezas,2.0,2.0,2.0,117.0,58.0,89.7,5.0,80.0,44.6,18.0,7.0,17.0,16.0,84.0,93.9,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,15.0,7.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Kevin Garcia,2.0,2.0,0.0,180.0,98.0,81.6,19.0,36.8,49.0,52.0,7.0,15.0,24.0,64.3,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,3.0,1.0,10.0,8.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
Kevin Rodríguez,4.0,2.0,2.0,169.0,52.0,65.4,7.0,28.6,27.7,9.0,17.0,22.0,4.0,55.3,70.0,0.0,3.0,6.0,16.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,26.0,14.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,2.0
Kyle Adams,8.0,8.0,0.0,720.0,384.0,85.2,63.0,50.8,48.0,182.0,12.0,72.0,118.0,77.4,89.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,9.0,9.0,6.0,51.0,32.0,33.0,19.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Grande Valley FC,0.0
